date,commune,lat,lon,precipitation,temperature_mean,humidity_mean,pressure_mean,temperature,humidity,pressure,soil_moisture,elevation,slope,distance_to_river,in_flood_plain,depression_depth,drainage_density,drainage_state,drainage_coverage,blocked_drainage_pct,impermeable_surface,building_density,population_density,groundwater_level,runoff_coefficient,infiltration_rate,soil_permeability,vegetation_cover,ndvi_avg,informal_settlement_pct,poverty_index,flood_preparedness,antecedent_precip_3d,antecedent_precip_7d,antecedent_precip_14d,soil_saturation_index,flood_occurred,flood_severity
2022-03-21,Commune I,12.6563,-7.9928,0.0,32.9,40.0,1006.9,32.9,40.0,1006.9,0.15062155426995535,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2022-03-22,Commune I,12.6563,-7.9928,0.0,32.3,39.0,1007.4,32.3,39.0,1007.4,0.2390164056081244,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2022-03-23,Commune I,12.6563,-7.9928,1.7,32.4,31.0,1007.0,32.4,31.0,1007.0,0.282022295242254,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,1.7,1.7,1.7,0.0085,0,0.0
2022-03-24,Commune I,12.6563,-7.9928,0.0,32.3,52.0,1005.9,32.3,52.0,1005.9,0.3380613689037425,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,1.7,1.7,1.7,0.0085,0,0.0
2022-03-25,Commune I,12.6563,-7.9928,0.0,30.7,50.0,1006.4,30.7,50.0,1006.4,0.23825315575298428,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,1.7,1.7,1.7,0.0085,0,0.0
2022-03-26,Commune I,12.6563,-7.9928,0.0,31.6,51.0,1006.5,31.6,51.0,1006.5,0.22374198652200727,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,1.7,1.7,0.0085,0,0.0
2022-03-27,Commune I,12.6563,-7.9928,6.1,30.7,53.0,1007.6,30.7,53.0,1007.6,0.2899121478207732,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,6.1,7.8,7.8,0.039,0,0.0
2022-03-28,Commune I,12.6563,-7.9928,0.0,31.5,53.0,1008.7,31.5,53.0,1008.7,0.3607701058851037,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,6.1,7.8,7.8,0.039,0,0.0
2022-03-29,Commune I,12.6563,-7.9928,0.0,31.9,42.0,1006.1,31.9,42.0,1006.1,0.3314375554829842,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,6.1,7.8,7.8,0.039,0,0.0
2022-03-30,Commune I,12.6563,-7.9928,0.0,31.5,46.0,1003.9,31.5,46.0,1003.9,0.2743453231449814,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,6.1,7.8,0.039,0,0.0
2022-03-31,Commune I,12.6563,-7.9928,0.0,31.9,41.0,1003.9,31.9,41.0,1003.9,0.32649670498900113,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,6.1,7.8,0.039,0,0.0
2022-04-01,Commune I,12.6563,-7.9928,0.0,33.3,40.0,1004.7,33.3,40.0,1004.7,0.30568721080073535,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,6.1,7.8,0.039,0,0.0
2022-04-02,Commune I,12.6563,-7.9928,0.0,32.6,40.0,1005.5,32.6,40.0,1005.5,0.3492655828599778,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,6.1,7.8,0.039,0,0.0
2022-04-03,Commune I,12.6563,-7.9928,0.0,32.2,45.0,1006.9,32.2,45.0,1006.9,0.2148973453061324,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,7.8,0.039,0,0.0
2022-04-04,Commune I,12.6563,-7.9928,0.0,33.1,50.0,1005.8,33.1,50.0,1005.8,0.2336168926701116,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,7.8,0.039,0,0.0
2022-04-05,Commune I,12.6563,-7.9928,0.0,34.0,38.0,1005.8,34.0,38.0,1005.8,0.2303945923433921,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,7.8,0.039,0,0.0
2022-04-06,Commune I,12.6563,-7.9928,0.0,32.9,39.0,1006.8,32.9,39.0,1006.8,0.17682425259339407,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,6.1,0.039,0,0.0
2022-04-07,Commune I,12.6563,-7.9928,0.0,33.4,39.0,1007.2,33.4,39.0,1007.2,0.2648060138532288,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,6.1,0.039,0,0.0
2022-04-08,Commune I,12.6563,-7.9928,0.0,33.8,31.0,1006.9,33.8,31.0,1006.9,0.2630527636089945,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,6.1,0.039,0,0.0
2022-04-09,Commune I,12.6563,-7.9928,0.0,34.7,29.0,1005.5,34.7,29.0,1005.5,0.250255672832123,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,6.1,0.039,0,0.0
2022-04-10,Commune I,12.6563,-7.9928,0.0,33.7,26.0,1003.9,33.7,26.0,1003.9,0.23827064333124265,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.039,0,0.0
2022-04-11,Commune I,12.6563,-7.9928,1.7,31.9,53.0,1004.4,31.9,53.0,1004.4,0.19339812956414593,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,1.7,1.7,1.7,0.0475,0,0.0
2022-04-12,Commune I,12.6563,-7.9928,1.6,30.6,46.0,1005.9,30.6,46.0,1005.9,0.25646773386173205,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,3.3,3.3,3.3,0.0555,0,0.0
2022-04-13,Commune I,12.6563,-7.9928,0.0,32.5,51.0,1005.1,32.5,51.0,1005.1,0.26036427417366154,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,3.3,3.3,3.3,0.0555,0,0.0
2022-04-14,Commune I,12.6563,-7.9928,0.0,34.0,34.0,1003.7,34.0,34.0,1003.7,0.23738613653891907,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,1.6,3.3,3.3,0.0555,0,0.0
2022-04-15,Commune I,12.6563,-7.9928,3.8,33.2,51.0,1004.7,33.2,51.0,1004.7,0.3011023810833662,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,3.8,7.1,7.1,0.0745,0,0.0
2022-04-16,Commune I,12.6563,-7.9928,0.0,31.3,47.0,1007.6,31.3,47.0,1007.6,0.32936920950739357,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,3.8,7.1,7.1,0.0745,0,0.0
2022-04-17,Commune I,12.6563,-7.9928,0.0,30.0,55.0,1008.2,30.0,55.0,1008.2,0.40347596172719313,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,3.8,7.1,7.1,0.0745,0,0.0
2022-04-18,Commune I,12.6563,-7.9928,0.0,31.8,43.0,1007.1,31.8,43.0,1007.1,0.3037288906415919,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,5.3999999999999995,7.1,0.0745,0,0.0
2022-04-19,Commune I,12.6563,-7.9928,0.0,31.7,32.0,1007.8,31.7,32.0,1007.8,0.29454418620280487,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,3.8,7.1,0.0745,0,0.0
2022-04-20,Commune I,12.6563,-7.9928,0.0,32.5,22.0,1007.9,32.5,22.0,1007.9,0.2779443708783583,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,3.8,7.1,0.0745,0,0.0
2022-04-21,Commune I,12.6563,-7.9928,0.0,30.8,33.0,1006.8,30.8,33.0,1006.8,0.1857281059017146,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,3.8,7.1,0.0745,0,0.0
2022-04-22,Commune I,12.6563,-7.9928,0.0,31.0,33.0,1006.3,31.0,33.0,1006.3,0.24867430622753917,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,7.1,0.066,0,0.0
2022-04-23,Commune I,12.6563,-7.9928,0.0,33.1,26.0,1007.1,33.1,26.0,1007.1,0.25301151049705134,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,7.1,0.066,0,0.0
2022-04-24,Commune I,12.6563,-7.9928,0.0,33.9,20.0,1006.7,33.9,20.0,1006.7,0.37316210562426433,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,7.1,0.066,0,0.0
2022-04-25,Commune I,12.6563,-7.9928,0.0,33.4,24.0,1006.4,33.4,24.0,1006.4,0.24038195176094387,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,5.3999999999999995,0.066,0,0.0
2022-04-26,Commune I,12.6563,-7.9928,0.0,32.8,27.0,1005.8,32.8,27.0,1005.8,0.2650773671166806,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,3.8,0.0355,0,0.0
2022-04-27,Commune I,12.6563,-7.9928,0.0,32.9,35.0,1005.5,32.9,35.0,1005.5,0.24826441151473783,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,3.8,0.0355,0,0.0
2022-04-28,Commune I,12.6563,-7.9928,2.5,31.2,62.0,1007.2,31.2,62.0,1007.2,0.2123994314523567,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,2.5,2.5,6.3,0.048,0,0.0
2022-04-29,Commune I,12.6563,-7.9928,0.0,30.1,58.0,1007.8,30.1,58.0,1007.8,0.32797447405908436,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,2.5,2.5,2.5,0.048,0,0.0
2022-04-30,Commune I,12.6563,-7.9928,0.0,31.8,48.0,1008.3,31.8,48.0,1008.3,0.30842998496767204,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,2.5,2.5,2.5,0.048,0,0.0
2022-05-01,Commune I,12.6563,-7.9928,0.0,33.2,41.0,1009.6,33.2,41.0,1009.6,0.31038493068548567,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,2.5,2.5,0.048,0,0.0
2022-05-02,Commune I,12.6563,-7.9928,4.2,31.8,51.0,1008.8,31.8,51.0,1008.8,0.2603639605935964,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,4.2,6.7,6.7,0.069,0,0.0
2022-05-03,Commune I,12.6563,-7.9928,4.2,28.8,63.0,1009.7,28.8,63.0,1009.7,0.4109730488801383,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,8.4,10.9,10.9,0.09,0,0.0
2022-05-04,Commune I,12.6563,-7.9928,0.0,31.2,56.0,1008.3,31.2,56.0,1008.3,0.2707407801937193,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,8.4,10.9,10.9,0.09,0,0.0
2022-05-05,Commune I,12.6563,-7.9928,0.0,33.3,42.0,1008.2,33.3,42.0,1008.2,0.3493428546900135,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,4.2,8.4,10.9,0.09,0,0.0
2022-05-06,Commune I,12.6563,-7.9928,0.0,32.6,46.0,1007.5,32.6,46.0,1007.5,0.4295227812904989,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,8.4,10.9,0.09,0,0.0
2022-05-07,Commune I,12.6563,-7.9928,8.3,32.6,52.0,1006.7,32.6,52.0,1006.7,0.3396398504101322,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,8.3,16.700000000000003,19.200000000000003,0.1315,0,0.0
2022-05-08,Commune I,12.6563,-7.9928,0.5,30.5,67.0,1007.0,30.5,67.0,1007.0,0.3650184468531948,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,8.8,17.200000000000003,19.700000000000003,0.134,0,0.0
2022-05-09,Commune I,12.6563,-7.9928,0.0,28.9,51.0,1009.2,28.9,51.0,1009.2,0.3633159015877154,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,8.8,13.000000000000002,19.700000000000003,0.134,0,0.0
2022-05-10,Commune I,12.6563,-7.9928,0.0,31.1,49.0,1009.0,31.1,49.0,1009.0,0.2981595506275234,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.5,8.8,19.700000000000003,0.134,0,0.0
2022-05-11,Commune I,12.6563,-7.9928,0.0,31.6,53.0,1007.9,31.6,53.0,1007.9,0.24580016178002673,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,8.8,19.700000000000003,0.1255,0,0.0
2022-05-12,Commune I,12.6563,-7.9928,0.0,33.0,50.0,1007.4,33.0,50.0,1007.4,0.3267614820736347,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,8.8,17.200000000000003,0.1175,0,0.0
2022-05-13,Commune I,12.6563,-7.9928,0.0,34.1,43.0,1008.7,34.1,43.0,1008.7,0.2702181476470281,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,8.8,17.200000000000003,0.1175,0,0.0
2022-05-14,Commune I,12.6563,-7.9928,0.0,33.4,43.0,1008.1,33.4,43.0,1008.1,0.2778462881984257,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.5,17.200000000000003,0.1175,0,0.0
2022-05-15,Commune I,12.6563,-7.9928,0.0,33.9,28.0,1008.3,33.9,28.0,1008.3,0.20402878828830984,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,17.200000000000003,0.09850000000000002,0,0.0
2022-05-16,Commune I,12.6563,-7.9928,0.0,31.5,46.0,1009.0,31.5,46.0,1009.0,0.32749672025087695,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,13.000000000000002,0.09850000000000002,0,0.0
2022-05-17,Commune I,12.6563,-7.9928,0.0,33.6,42.0,1008.4,33.6,42.0,1008.4,0.21083733538318813,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,8.8,0.09850000000000002,0,0.0
2022-05-18,Commune I,12.6563,-7.9928,0.0,33.4,44.0,1006.5,33.4,44.0,1006.5,0.23389692418971622,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,8.8,0.09850000000000002,0,0.0
2022-05-19,Commune I,12.6563,-7.9928,0.0,33.8,43.0,1005.8,33.8,43.0,1005.8,0.2906758608684835,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,8.8,0.09850000000000002,0,0.0
2022-05-20,Commune I,12.6563,-7.9928,7.2,33.8,46.0,1007.4,33.8,46.0,1007.4,0.24845678417830225,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,7.2,7.2,16.0,0.1345,0,0.0
2022-05-21,Commune I,12.6563,-7.9928,2.1,28.5,59.0,1010.1,28.5,59.0,1010.1,0.3388729967302065,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,9.3,9.3,9.8,0.145,0,0.0
2022-05-22,Commune I,12.6563,-7.9928,0.0,29.6,53.0,1011.3,29.6,53.0,1011.3,0.39285713771412145,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,9.3,9.3,9.3,0.145,0,0.0
2022-05-23,Commune I,12.6563,-7.9928,0.0,29.9,57.0,1009.5,29.9,57.0,1009.5,0.24712583827193862,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,2.1,9.3,9.3,0.145,0,0.0
2022-05-24,Commune I,12.6563,-7.9928,0.1,28.6,58.0,1010.4,28.6,58.0,1010.4,0.33756502625994855,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.1,9.4,9.4,0.1455,0,0.0
2022-05-25,Commune I,12.6563,-7.9928,0.0,29.1,62.0,1012.0,29.1,62.0,1012.0,0.34132747304575456,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.1,9.4,9.4,0.14550000000000002,0,0.0
2022-05-26,Commune I,12.6563,-7.9928,12.3,30.1,63.0,1013.0,30.1,63.0,1013.0,0.46992447692219885,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,12.4,21.700000000000003,21.700000000000003,0.20700000000000002,0,0.0
2022-05-27,Commune I,12.6563,-7.9928,0.0,28.0,68.0,1013.6,28.0,68.0,1013.6,0.30898579778942925,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,12.3,14.500000000000002,21.700000000000003,0.20700000000000002,0,0.0
2022-05-28,Commune I,12.6563,-7.9928,0.3,30.9,55.0,1010.9,30.9,55.0,1010.9,0.2898105026791195,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,12.600000000000001,12.700000000000001,22.0,0.196,0,0.0
2022-05-29,Commune I,12.6563,-7.9928,0.0,32.4,45.0,1007.5,32.4,45.0,1007.5,0.38193041161417823,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.3,12.700000000000001,22.0,0.196,0,0.0
2022-05-30,Commune I,12.6563,-7.9928,0.0,31.1,55.0,1007.8,31.1,55.0,1007.8,0.37068256699499263,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.3,12.700000000000001,22.0,0.196,0,0.0
2022-05-31,Commune I,12.6563,-7.9928,0.0,29.8,57.0,1009.3,29.8,57.0,1009.3,0.36752464251729383,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,12.600000000000001,22.0,0.196,0,0.0
2022-06-01,Commune I,12.6563,-7.9928,27.5,29.5,60.0,1008.4,29.5,60.0,1008.4,0.6014890771415156,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,27.5,40.1,49.5,0.3125,0,0.0
2022-06-02,Commune I,12.6563,-7.9928,0.0,31.0,63.0,1006.2,31.0,63.0,1006.2,0.44766543058774216,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,27.5,27.8,49.5,0.2915,0,0.0
2022-06-03,Commune I,12.6563,-7.9928,6.4,31.9,55.0,1005.8,31.9,55.0,1005.8,0.5466126848580503,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,33.9,34.2,48.699999999999996,0.3235,0,0.0
2022-06-04,Commune I,12.6563,-7.9928,0.0,28.2,65.0,1008.6,28.2,65.0,1008.6,0.547153623664934,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,6.4,33.900000000000006,46.6,0.3235,0,0.0
2022-06-05,Commune I,12.6563,-7.9928,0.0,29.9,61.0,1008.7,29.9,61.0,1008.7,0.4967824290986816,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,6.4,33.900000000000006,46.6,0.3235,0,0.0
2022-06-06,Commune I,12.6563,-7.9928,0.0,30.1,57.0,1008.4,30.1,57.0,1008.4,0.6257887255572379,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,33.900000000000006,46.6,0.282,0,0.0
2022-06-07,Commune I,12.6563,-7.9928,0.0,27.3,62.0,1011.4,27.3,62.0,1011.4,0.5561916460455893,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,33.900000000000006,46.5,0.27949999999999997,0,0.0
